id,name,area,salary_from,salary_to,currency,snippet_requirement,snippet_responsibility,experience,employment,schedule,key_skills
119903360,Руководитель юридической службы,Москва,250000.0,,RUR,"Уверенный пользователь ПК, MS Office (Exсel, Word), приложений семейства 1С, <highlighttext>Консультант</highlighttext>, Битрикс. Опыт претензионно-исковой работы. Развитые навыки юридического...",Развитие юридической функции и правовой культуры в компании. Полное юридическое сопровождение инвестиционных/девелоперских проектов компании. Опыт структурирования и сопровождения сложных...,От 3 до 6 лет,Полная занятость,Полный день,"руководитель юридической службы, Взаимодействие с государственными контролирующими органами, Опыт судебных разбирательств, Мониторинг законодательства, Консультант плюс, Документальное сопровождение, Претензионная работа"
120250084,Продавец-консультант,Актау,200000.0,300000.0,KZT,"Высшее образование. Опыт в ритейле. Опытный пользователь ПК и соц. сетей ( инстаграм, телеграм). Знание техники продаж. Знание Казахского и Русского...",Работа с клиентами офлайн/ онлайн. Консультация клиентов. Работа на складе.,От 1 года до 3 лет,Полная занятость,Полный день,"Навыки продаж, Навыки межличностного общения, Розничная торговля, Мерчандайзинг"
119761313,Account Manager (iGaming),Москва,2000.0,,USD,"Минимальный опыт работы на аналогичной позиции от 1,5–2-х лет. - Понимание индустрии сферы iGaming - включая игроков, игровые платформы...",Полноценное ведение и развитие внутренних команд по направлениям Gambling. - Строить партнерские и доверительные отношения с клиентами. - Анализировать эффективность офферов и...,От 1 года до 3 лет,Полная занятость,Удаленная работа,"Английский язык, Деловая коммуникация, Деловая переписка, Gambling Industry, Account Management"
119771324,Продавец-консультант в магазин косметики,Астана,250000.0,,KZT,Опыт работы от 6 мес. в сфере продаж будет плюсом. Грамотная речь на русском и казахском языках. Любовь к косметике...,"Подбор средств клиентам для ухода кожи лица, рук, тела. - Консультирование клиентов по всем вопросам, касающиеся ухода. - Упаковка приобретенных товаров. - ",От 1 года до 3 лет,Полная занятость,Сменный график,"Умение работать в команде, Грамотная речь, Работа в условиях многозадачности, Активные продажи, Прямые продажи, Выявление потребностей, Работа с возражениями, Работа с CRM, Клиентоориентированность, Работа с кассой"
120110247,Продавец-консультант,Усть-Каменогорск,9000.0,,KZT,,,Более 6 лет,Полная занятость,Полный день,
117931062,Администратор-кассир,Санкт-Петербург,50000.0,70000.0,RUR,,Помогают гостям в выборе заказа. Работают с кассой. Контролируют отдачу блюд. Поддерживают уют.,Нет опыта,Полная занятость,Сменный график,
119512253,Продавец-консультант,Алматы,150000.0,350000.0,KZT,Добропорядочность. Пунктуальность. Коммуникабельность. Чистоплотность. Аккуратность.,Уборка бутика. Выкладка товара. Работа с кассой.,Нет опыта,Полная занятость,Полный день,"Пользователь ПК, Работа в команде, Грамотная речь, Умение работать в команде, Электронная почта, Работа с клиентами"
120250856,Консультант отдела информационной безопасности управления информационных технологий,Хабаровск,70000.0,80000.0,RUR,"Наличие высшего образования по специальности, направлению подготовки «Информационная безопасность», ""Информационные технологии» или иной специальности, направлению подготовки, содержащихся в перечнях специальностей...","Осуществлять учет, изготовление и выдачу электронных подписей сотрудников администрации города Хабаровска в пределах компетенции Отдела. Контролировать развитие муниципальных информационных систем...",Нет опыта,Полная занятость,Полный день,
120271818,Продавец-консультант/кассир,Актау,200000.0,,KZT,"Опыт работы на аналогичной должности. Желателен опыт работы с детской одеждой и обувью. Хорошая коммуникабельность. Честность, порядочность, трудолюбивость, исполнительность, дисциплина. ","Активные продажи. Выполнение плана продаж. Консультирование покупателей по ассортименту. Прием и выкладка товара. Для кассира – прием оплаты за товары, ведение...",От 1 года до 3 лет,Полная занятость,Сменный график,"Пользователь ПК, Работа в команде, Грамотная речь, Навыки продаж, Активные продажи"
120298555,Продавец-консультант детских игрушек и гелиевых шаров,Бобруйск,600.0,720.0,BYR,Ответственность. Опрятный внешний вид. Порядочность.,Консультирование покупателей. Поддержание чистоты на рабочем месте. Приём товара.,Нет опыта,Полная занятость,Гибкий график,
120282116,Юрисконсульт по корпоративным вопросам,Москва,,,,"Уверенный пользователь ПК (MS Office, Excel). Умение работать с большим потоком информации. Знание правовых систем «<highlighttext>Консультант</highlighttext> +»‚ «Гарант», 1С...","Работа в команде корпоративного направления. Подготовка материалов заседаний советов директоров, общих собраний/ решений единственного участника ПАО/АО/ООО (корпоративных документов). ",От 1 года до 3 лет,Полная занятость,Полный день,"Корпоративное право, Консультант плюс, Учредительные документы, Подготовка заседаний совета директоров, Документооборот"
120320587,Администратор,Красноярск,120000.0,,RUR,"Опыт работы администратором в рознице не менее 3 лет. — Высшее образование. - Управление персоналом: графики, дисциплина, внешний вид. - Обязательны стрессоустойчивость и...","Следить за состоянием растений: полив, прополка, подсыпка. - Контролировать порядок, дисциплину, наличие воды и чистоту на площадке. - Вести учёт, оформлять заявки...",От 1 года до 3 лет,Полная занятость,Полный день,"Организаторские навыки, Организация и контроль работы персонала, Стрессоустойчивость, Обучение персонала, Отбор персонала, Найм персонала, Уход за растениями, Материальная ответственность"
117465439,Продавец-консультант,Санкт-Петербург,100000.0,,RUR,"Опыт работы в продажах от полугода приветствуется. Клиентоориентированность, понимание торгового процесса. Коммуникабельность, доброжелательность, порядочность, грамотная речь. Умение работать в команде...",Консультирование покупателей в соответствии с корпоративными стандартами. Презентация продукции компании. Соблюдение правил мерчандайзинга. Ведение кассовой дисциплины и внутренней отчетности.,Нет опыта,Полная занятость,Сменный график,"Консультирование, B2C продажи, Работа с кассой, Розничная торговля, Пользователь ПК, Навыки продаж"
119302151,Продавец-консультант,Астана,300000.0,450000.0,KZT,"Знание казахского и русского. Грамотная речь. Дисциплина, ответственность и честность.","Консультация клиентов онлайн и оффлайн. Приемка, раскладка товара. Соблюдать чистоту и порядок и др.",От 1 года до 3 лет,Полная занятость,Полный день,"Активные продажи, Прямые продажи"
119727923,Переводчик английского языка / преподаватель английского языка (дети),Санкт-Петербург,90000.0,200000.0,RUR,You can read the English version below. В чем наше преимущество? Владение английским языком от Upper-Intermediate (B2). ,"Встреча в аэропорту. Оформляем все типы виз, подготовим консульскую легализацию документов. Будем рады сотрудничеству! С уважением, Silk Way. ",Нет опыта,Полная занятость,Удаленная работа,"Английский язык, Коммуникабельность, Перевод, Английский язык (Upper-Intermediate), Репетитор, Английский — C1 — Продвинутый"
119767193,Продавец-консультант,Алматы,200000.0,300000.0,KZT,"позитивного человека, направленный на результат. - того, кто умеет находить подход к любому клиенту; - человека, который ответственно подходит к задачам и...",С улыбкой встречать всех Клиентов. - Консультировать по ассортименту в демонстрационном зале. - Презентовать товар и помогать клиенту выбрать лучший вариант костюма. - ,Нет опыта,Полная занятость,Полный день,"Навыки продаж, Управление продажами, Навыки презентации, Навыки переговоров, Проведение презентаций, Прямые продажи, Розничная торговля, Обслуживание покупателей, Активные продажи, Ориентация на клиента, Мерчандайзинг, Деловая переписка, Деловое общение, Управление отношениями с клиентами"
119842040,Продавец-консультант в магазин Optika Вижу!,Астана,400000.0,650000.0,KZT,Желание и умение работать. Приветствуется опыт работы в продажах. Дисциплина и ответственность. Энергичность и позитивный настрой. Приветствуется дисциплинированность и ответственность...,"Подбор очков и контактных линз. Консультации клиентов. Продажа очков, контактных линз, аксессуаров.",Нет опыта,Полная занятость,Полный день,"Оптика, Продавец, Мастер оптик"
120126378,Продавец-консультант одежды,Москва,5000.0,7000.0,RUR,Умение правильно и тактично вести диалог с покупателями. - Грамотная речь.,Высокий сервис обслуживания. - Продажа.,От 1 года до 3 лет,Полная занятость,Сменный график,
119990572,Менеджер по продажам (назначение встреч в шоуруме),Москва,140000.0,,RUR,Опыт работы в телефонных продажах от 1 года. Опыт работы в СРМ системах (АМО CRM; Bitrix). Опытный пользователь MC Office. ,"Обрабатывать заявки, квалифицировать и работать по скрипту продаж. Приглашать клиентов на встречу с <highlighttext>консультантом</highlighttext> в салон в Москве (телефонные переговоры...",От 1 года до 3 лет,Полная занятость,Удаленная работа,"Навыки продаж, Теплые продажи, Работа с CRM, Консультирование клиентов, amoCRM, Телефонные переговоры, Активные продажи, Прямые продажи, Сопровождение клиентов"
120241738,Консультант / эксперт в сфере управления персоналом,Москва,,150000.0,RUR,"Экспертиза в области HR. Опыт работы в консалтинге, желателен. Успешный опыт работы в роли руководителя службы персонала / менеджера по персоналу...","Сопровождение и поддержка внедрения базовых процессов управления персоналом в региональных подразделениях Службы занятости. Организация работы региональных проектных команд, их координация...",От 3 до 6 лет,Полная занятость,Полный день,"Управление проектами, Грамотная речь, Управление персоналом, Организаторские навыки, Деловая коммуникация, менеджер по персоналу, HR BP, Консалтинг"
120335725,Старший менеджер,Москва,,,,"Опыт управления проектами, проектными продажами или комплексными поставками в металлургической, нефтегазовой, строительной или машиностроительной отраслях не менее 3 лет. ","Выстраивать долгосрочные взаимовыгодные отношения с партнерами и клиентами в вверенном направлении («Коммерческие здания», «Нефтегазохимия»). Разрабатывать, выстраивать и совершенствовать бизнес-процессы...",От 3 до 6 лет,Полная занятость,Полный день,
119870490,Middle Front-End Developer,Литва,2000.0,,USD,3+ years of experience as a JavaScript/TypeScript Developer. Strong knowledges: (Phaser 3 or Pixi.js). Strong knowledge of OOP...,"Develop and optimize HTML5 games in collaboration with different teams. Write clean, efficient, and maintainable code with a strong...",От 3 до 6 лет,Полная занятость,Удаленная работа,"HTML5, CSS3, TypeScript, Gambling Industry, JavaScript, Spine, Pixi.js, GSAP, iGaming"
120296874,Бизнес-консультант со знанием английского языка (USA / Canada track),Санкт-Петербург,100000.0,300000.0,RUR,"У тебя свободный устный и письменный английский на уровне С1+. У тебя отличные коммуникативные навыки, ты находишь общий...",Создание и продвижение собственных интернет-магазинов для клиентов на рынке Северной Америки. Собственный маркетплейс на рынке США. Торговля на Амазон. ,От 1 года до 3 лет,Полная занятость,Полный день,"Английский язык, Активные продажи, Деловая коммуникация, Работа в команде, Английский — C1 — Продвинутый, Амбициозность, B2C продажи, Проведение презентаций, E-Commerce, Ведение переговоров, Сопровождение клиентов, Международные рынки, Теплые продажи, Прямые продажи"
120321039,Специалист коммунального хозяйства,Мурино,,,,"Знание основ документооборота и порядка хранения документов. - Опытный пользователь: MS Office, СЭД, <highlighttext>Консультант</highlighttext>, ГИС ЖКХ, РГИС ЖКХ и др.. - ",В своей деятельности руководствоваться требованиями Федерального закона от 02.03.2007  25-ФЗ «О муниципальной службе в Российской Федерации». - ,От 1 года до 3 лет,Полная занятость,Полный день,
118816401,Продавец-консультант,Москва,75000.0,,RUR,Самое скачиваемое мобильное приложение о красоте. У тебя есть интерес и любовь к БЬЮТИ-сфере. Ты легко находишь подход к...,"Главные в соцсетях. Консультировать наших клиентов и помогать им с выбором. Следить за тем, чтобы у каждой баночки было свое...",Нет опыта,Полная занятость,Сменный график,"Активные продажи, Обучение персонала, Обучение и развитие, Управление персоналом, Навыки продаж"
119358612,SMM-менеджер/fashion контент-менеджер в брендовый бутик,Санкт-Петербург,75000.0,,RUR,"ЧТО МЫ ХОТИМ ВИДЕТЬ В КАНДИДАТЕ:  умение работать в команде.  подтвержденный опыт реализации SMM стратегий : кейсы, наличие портфолио (фото, видеоконтент...",Студийная выездная съемка (составлять образы помогает стилист-<highlighttext>консультант</highlighttext>). Подготовка еженедельной и ежемесячной отчетности. О ЧЁМ СОЗДАВАТЬ КОНТЕНТ: Услуги компании. ,Нет опыта,Полная занятость,Полный день,"Копирайтинг, Мобильная видеосъемка, Предметная фотосъемка, Написание текстов, SMM, Работа в команде, Fashion, Мода, Модель, Грамотная письменная речь, Обработка видео"
119838350,Секретарь-консультант,Кобрин,1200.0,2000.0,BYR,Общий порядок. Требования: Умение общаться с людьми. Знание компьютера.,Оформление заказов. Консультация. Продажи. Договора с клиентами. Организация работы.,Нет опыта,Полная занятость,Полный день,"Деловое общение, Деловая переписка, Ведение переговоров, Организаторские навыки, Пользователь ПК, Работа в команде, Делопроизводство, Активные продажи, Телефонные переговоры, Управление продажами, Организация мероприятий, Планирование продаж"
119459009,Менеджер по продажам (строительный инструмент),Москва,180000.0,250000.0,RUR,"имеет опыт оптовых продаж и понимает как выстраивать работу с клиентами. - быстро обучается, самостоятелен и инициативен. - стремится зарабатывать больше и...","широкий выбор продукции под различные задачи клиентов: газовые и пороховые пистолеты, электроинструмент, крепеж, гвозди, оснастка, алмазный инструмент и многое другое. ",От 1 года до 3 лет,Полная занятость,Полный день,"Активные продажи, Пассивные продажи, Стратегия продаж, Оптимизация воронки продаж, Ведение переговоров, Подготовка коммерческих предложений, Прямые продажи, Работа с возражениями, Холодные продажи, Сопровождение клиентов, Клиентоориентированность, Ориентация на результат, Проведение презентаций, Навыки продаж, Поиск и привлечение клиентов, Заключение договоров, Полевые работы"
119469400,Продавец-консультант парфюмерии Etib Parfum (ТК Кольцо),Челябинск,45000.0,,RUR,"Опыт в розничной торговле, продажах или общепите будет преимуществом. Если нет опыта, мы всему научим! - Любовь к парфюмерии и людям...",Лучшие консультации покупателей по парфюму и влюбление в нашу продукцию и компанию. - Поддержание чистоты и порядка в торговой точке (островок...,Нет опыта,Полная занятость,Сменный график,"Активные продажи, Теплые продажи, Клиентоориентированность"
120172908,Продавец-консультант в вейп шоп,Минск,1100.0,1700.0,BYR,"Ищем в команду общительного, располагающего к себе, жизнерадостного человека. .Опыт работы в сфере вейпинга приветствуется,но не обязателен,т.к...","Консультация клиента, продажа вейп продукции.",Нет опыта,Полная занятость,Сменный график,"Активные продажи, Посреднические продажи, Прямые продажи, Консультативные продажи"
120228034,Продавец-консультант Calzedonia (ТЦ Европолис Ростокино),Москва,60000.0,,RUR,Готовность к активным продажам. Умение запоминать большое количество информации. Способность найти подход к любому покупателю. Ориентированность на качественный сервис.,Динамичная работа и выполнение планов продаж. Создание уникальных образов для наших покупателей. Поддержание порядка в зале и в примерочных. ,Нет опыта,Полная занятость,Полный день,"Коммуникабельность, Ответственность, Нацеленность на результат, Честность, Гибкость"
120244598,Ведущий специалист отдела контроля поручений Управления документооборота,Москва,75000.0,120000.0,RUR,Базовые знания (основные НПА): Конституция Российской Федерации. Федеральный закон от 27 мая 2003 г.  58-ФЗ «О системе государственной службы...,"Исполнять поручения непосредственного руководства и руководства Росфинмониторинга, в пределах полномочий, установленных законодательством Российской Федерации. Осуществлять предварительный, текущий и последующий контроль...",От 1 года до 3 лет,Полная занятость,Полный день,"Контроль исполнения решений, Грамотная речь, Работа с большим объемом информации, MS PowerPoint, Деловая переписка, Деловая корреспонденция, Внутренняя документация, Бумажный документооборот, регистрация документации, Делопроизводство, Документальное сопровождение, Архивная опись документации, Деловая коммуникация, Контроль документооборота, Электронный документооборот, Работа с документами, Документооборот, Точность и внимательность к деталям, Организация движения и учета документов, входящая документация"
120185213,Продавец-консультант,Шымкент,300000.0,450000.0,KZT,,"Консультирование покупателей по ассортименту, характеристикам изделий, пробам золота, вставкам (драгоценные и полудрагоценные камни). Подбор украшений в соответствии с пожеланиями и...",От 1 года до 3 лет,Полная занятость,Сменный график,"Навыки продаж, Клиентоориентированность, Работа с клиентами, Работа с возражениями, Консультирование клиентов, Сопровождение клиентов, Прямые продажи, Оформление витрин, Приемка товара, Выкладка товара, Обслуживание ПК, Выявление потребностей"
120260879,Ассистент торгового зала в детский магазин ORCHESTRA,Алматы,200000.0,220000.0,KZT,,...продавцов-<highlighttext>консультантов</highlighttext> между клиентами. Консультирование клиентов по вопросам выбора товаров и подбора размеров. Вынос запрашиваемых размеров для продавцов-<highlighttext>консультантов</highlighttext>. ,Нет опыта,Полная занятость,Сменный график,
120336245,Руководитель отдела маркетинга и рекламы,Казань,150000.0,,RUR,"Опыт работы в B2B-маркетинге, предпочтительно в промышленном секторе. Навыки работы с аналитикой: ROI, CPL, CR, SQL. ",Разработка и управление воронкой привлечения клиентов по двум направлениям: механообработка и промышленные станки. Распределение бюджета между каналами с фокусом на...,От 1 года до 3 лет,Полная занятость,Полный день,
120129314,Консультант 1С,Москва,230000.0,,RUR,"Успешная сертификация по экзамену «1С:Специалист» или ""1С:Специалист-<highlighttext>консультант</highlighttext>"" рассматривается как преимущество. Опыт сопровождения программных комплексов 1...","Сопровождение учетно-финансовых систем 1С (УХ, УПП)- отработка обращений пользователей. Участие в аналитических задачах, консультировании и обучении в проектах...",От 1 года до 3 лет,Полная занятость,Полный день,"Консультирование пользователей, 1С: Управление Производственным Предприятием, Регламентация бизнес-процессов, Бухгалтерский учёт, Анализ бизнес-процессов, Автоматизация бизнес-процессов, Работа с большим объемом информации, Техническая поддержка пользователей, 1С: Документооборот, ERP-системы на базе 1С, Оптимизация бизнес-процессов, Описание бизнес-процессов"
120338715,Продавец-консультант автозапчастей/упаковщик товаров WB wildberies,Минск,2500.0,3500.0,BYR,Опыт работы. Стрессоустойчивость. Порядочность.,"Продажа автозапчастей (моторные масла, антифризы, аккумуляторы, автохимия, автокосметика и т.д.). Работа с кассой, обработка заявок по телефону с интернет...",От 1 года до 3 лет,Полная занятость,Гибкий график,"Продажи запчастей для иностранных автомобилей, Продажи физическим лицам, Прямые продажи, Кросс-продажи, 1C: Бухгалтерия, wildberies, Упаковка продукции"
120208468,Юрисконсульт,Нижний Новгород,,,,"Опытный пользователь ПК (MS Word, MS Exсel, <highlighttext>Консультант</highlighttext> Плюс, Гарант). Практический опыт судебного представительства. Желателен опыт работы в системе электронного...","Правовое сопровождение текущей деятельности юридического лица, взаимодействие с управляющей организацией. Договорная работа: составление и правовая экспертиза договоров (поставка, купля-продажа...",От 1 года до 3 лет,Полная занятость,Полный день,"Аналитическое мышление, Ответственность, Договорная работа, Претензионная работа, Многозадачность, Договоры поставки"
120312550,Продавец-консультант,Копейск,60000.0,80000.0,RUR,Опыт работы от 1 до 3 лет в сфере розничной торговли. Отличные коммуникативные навыки и умение работать в команде. ,Консультирование покупателей по ассортименту товаров. Поддержание порядка и чистоты на рабочем месте. Оформление витрин и выкладка товара. Работа с кассой...,От 1 года до 3 лет,Полная занятость,Гибкий график,"Деловое общение, Работа с кассой, Навыки продаж, Розничная торговля, Работа в команде"
103974589,Специалист на подтверждение заказов с сайта,Санкт-Петербург,45000.0,,RUR,,"Консультирование действующих клиентов магазина косметики по вопросам: Условий использования промокодов; Проверки баланса карты клиента, условия её приобретения/возврата; Условий покупки...",Нет опыта,Полная занятость,Удаленная работа,
119515898,"Продавец в сеть магазинов ""Просто Табак""",Москва,60000.0,110000.0,RUR,Способность к коммуникации с людьми. Стремление к высокому уровню дохода. Знание специфики табачной индустрии или электронных сигарет/кальянов будет дополнительным...,"Реализация товаров. Оказание помощи покупателям в выборе товаров, предоставление консультаций по ассортименту. Оформление документации, работа с кассовым приложением «МойСклад». ",Нет опыта,Полная занятость,Гибкий график,"Активные продажи, Прямые продажи, Оформление торгового зала, Навыки продаж, Отчеты по товарам, Знание кассовой дисциплины, Выкладка товаров, Оформление витрин, Приемка товара"
119287094,Юрист,Москва,,,,"Высшее юридическое образование. Знание нормативных правовых актов Российской Федерации, нормативных актов Центрального Банка Российской Федерации и иных актов, регулирующих деятельность...","Правовое сопровождение деятельности компании. Корпоративная работа (организация, подготовка к проведению заседания СД, ОСУ). Консультирование сотрудников. Подготовка запросов от имени Регистратора. ",От 1 года до 3 лет,Полная занятость,Полный день,"Консультант плюс, Юридическая поддержка, Консультирование, Пользователь ПК, ПОД/ФТ, Взаимодействие с государственными контролирующими органами"
119428085,Продавец-консультант парфюмерии,Минск,975.0,1400.0,BYR,Желание много зарабатывать – мы платить больше за хороший результат. Грамотная речь и опрятный внешний вид – ты лицо бренда! ,"Консультировать клиентов так, чтобы они уходили с покупкой и улыбкой. Работать с кассой, 1С и отчетностью – ничего сложного, научим! ",Нет опыта,Полная занятость,Сменный график,"Активные продажи, Кассовые операции, Планирование продаж, Кассовые документы, Мерчандайзинг, Пополнение товарных запасов, Розничная торговля, Управление продажами, Визуальный мерчандайзинг"
120124533,Продавец-консультант мягкой мебели,Минск,2300.0,2500.0,BYR,"Навыки продаж (выявление потребностей, снятие возражений, презентация товара). Опрятный внешний вид. Грамотная речь. Умение говорить с людьми.",Консультация потенциальных клиентов. Заключение договоров на изготовление мягкой мебели. Оформление рассрочек. Работа с кассой.,От 1 года до 3 лет,Полная занятость,Сменный график,"Пользователь ПК, Активные продажи, Грамотная речь, Заключение договоров, Навыки продаж"
120303026,Операционный директор (производство окон),Алматы,500000.0,1000000.0,KZT,"Опыт в производстве на руководящей позиции. Опыт в оконной сфере - преимущество. Развитые навыки переговоров и опыт продаж. Самостоятельность, системность, ответственность.","Привлечение новых клиентов. Организация производства (выезд на замеры, контроль качества работы). Оптимизация и улучшение бизнес-процессов. Управление доходностью.",Более 6 лет,Полная занятость,Полный день,
119388903,Intern to PwC Academy (Almaty),Алматы,,,,"Graduate. Strong commitment, responsibility, accuracy, precision. Eagerness to learn, inquire, and share experiences with others. Strong time management and organizational...","Organizing online and in-person training sessions. Preparation of commercial proposals, presentations. Communication with local and international partners. Client <highlighttext>consultation</highlighttext>...",Нет опыта,Полная занятость,Полный день,"Английский язык, Time management"
120018969,"ПРОДАВЕЦ-КОНСУЛЬТАНТ ADIDAS, АЛМАТЫ, PART TIME",Алматы,,,,Проходить обучение и применять знания на практике. Экологичный и социально-ответственный подход к ведению бизнеса.,"Консультировать клиентов по ассортименту, коллекциям и особенностям продукции. Представлять бренд adidas через качественный сервис и взаимодействие с покупателями. ",Нет опыта,Частичная занятость,Сменный график,
119874310,Менеджер по маркетинговым коммуникациям,Москва,,,,"Ответственность. Гибкость в поиске решений. Умение работать в команде и режиме многозадачности. Высшее образование (преимущество маркетинг, PR, менеджмент). ","Мы общаемся в Пачке, в качестве task-трекера используем Jira. Рутинные операции стараемся автоматизировать с помощью ботов. Для развития и...",От 1 года до 3 лет,Полная занятость,Полный день,
120126025,Продавец-консультант,Санкт-Петербург,50000.0,90000.0,RUR,"Доброжелательность, клиентоориентированность. Ответственность и порядочность. Стремление к увеличению продаж. Интерес к крафтовому пиву и творческий подход к работе.",,Нет опыта,Полная занятость,Сменный график,
120230761,Помощник в кафе,Можайск (Московская область),80137.0,92658.0,RUR,Опыт работы не требуется — мы всему обучим!,Приветствовать гостей и обеспечивать им качественный сервис в зале и на кассе. Готовить блюда из нашего меню. Поддерживать зал в...,Нет опыта,Полная занятость,Полный день,"Поварское дело, Коммуникабельность, Стрессоустойчивость, Организация работы кухни, Быстрая обучаемость, Общественное питание, Работа в команде, Ответственность, Кассовые операции, Пользователь ПК, Работоспособность, Деловое общение, Исполнительность, Аккуратность, Пунктуальность, Обучение и развитие, Обслуживание покупателей, R-Keeper, Вежливость, Работа с кассой, Грамотная речь, Активные продажи, Умение работать в коллективе, Навыки межличностного общения, Стандарты гостеприимства, Проведение инвентаризаций, Точность и внимательность к деталям, Навыки продаж, Организаторские навыки, Обучение персонала"
